ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
10225945,HY413361,09/06/2015 05:58:00 PM,016XX N HARDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,TRUE,FALSE,2535,25,30,23,18,1149799,1910565,2015,02/10/2018 03:50:01 PM,41.91050543,-87.72513073,"(41.91050543, -87.725130725)",27,22535,24,391,49,1,6,193
10225946,HY413279,09/06/2015 10:07:00 PM,030XX W FULTON BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,TRUE,FALSE,1222,12,27,27,18,1156047,1901851,2015,02/10/2018 03:50:01 PM,41.88646956,-87.70241323,"(41.88646956, -87.702413231)",41,21184,28,50,46,28,15,77
10225947,HY413244,09/06/2015 05:00:00 PM,069XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2411,24,50,2,14,1153857,1945811,2015,02/10/2018 03:50:01 PM,42.00714283,-87.70928013,"(42.007142825, -87.709280128)",42,22528,20,30,27,12,,
1744168,G553545,09/15/2001 02:00:00 AM,013XX W POLK ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1213,12,,,08B,,,2001,08/17/2015 03:03:40 PM,,,,,,,,,,,
10062918,HY251306,05/07/2015 09:00:00 PM,067XX S DAMEN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,726,7,15,67,08A,1164183,1860143,2015,02/10/2018 03:50:01 PM,41.77185028,-87.67371186,"(41.771850282, -87.673711855)",44,22257,65,282,2,23,17,205
10225948,HY413343,09/06/2015 10:55:00 PM,043XX S ALBANY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,922,9,14,58,26,1156421,1875700,2015,02/10/2018 03:50:01 PM,41.81470071,-87.70174612,"(41.814700714, -87.701746123)",49,22248,55,156,3,56,23,115
10225949,HY413336,09/06/2015 10:36:00 PM,038XX W GLADYS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1133,11,28,26,18,1150817,1898080,2015,02/10/2018 03:50:01 PM,41.87622544,-87.72171789,"(41.876225438, -87.72171789)",36,21572,27,736,23,30,16,141
10225950,HY413315,09/06/2015 10:14:00 PM,081XX S INGLESIDE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,631,6,8,44,18,1183982,1851126,2015,02/10/2018 03:50:01 PM,41.74666712,-87.60141679,"(41.746667117, -87.60141679)",9,21546,40,247,35,61,20,235
10225951,HY413304,09/06/2015 10:10:00 PM,009XX W RANDOLPH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1224,12,27,28,08B,1170258,1901232,2015,02/10/2018 03:50:01 PM,41.88447241,-87.65024523,"(41.884472413, -87.650245233)",41,14917,29,63,46,44,15,92
10225954,HY413217,09/06/2015 08:30:00 PM,020XX N KOSTNER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2522,25,30,20,04A,1146721,1913398,2015,02/10/2018 03:50:01 PM,41.9183388,-87.73636581,"(41.918338801, -87.736365805)",7,22615,21,75,44,2,6,188
10225957,HY413354,09/06/2015 02:00:00 PM,015XX W RANDOLPH ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1224,12,27,28,6,1166342,1901369,2015,02/10/2018 03:50:01 PM,41.88493299,-87.66462131,"(41.884932988, -87.664621314)",41,14917,29,63,46,44,15,92
10225958,HY413347,09/06/2015 11:00:00 PM,088XX S LAFLIN ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2222,22,21,71,08B,1167878,1846201,2015,02/10/2018 03:50:01 PM,41.73351296,-87.66056678,"(41.733512955, -87.660566775)",18,21554,70,533,13,59,9,244
10225959,HY413234,09/06/2015 08:55:00 PM,017XX W 71ST ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,735,7,17,67,18,1165801,1857609,2015,02/10/2018 03:50:01 PM,41.76486244,-87.66785264,"(41.76486244, -87.667852637)",17,22257,65,433,31,23,17,7
10225961,HY413351,09/06/2015 10:33:00 PM,075XX S EGGLESTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,621,6,17,69,18,1174601,1854863,2015,02/10/2018 03:50:01 PM,41.75713573,-87.63567985,"(41.757135733, -87.635679849)",17,21554,67,495,32,59,20,229
10225962,HY413291,09/06/2015 09:41:00 PM,007XX N LEAMINGTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1531,15,28,25,08B,1141888,1904499,2015,02/10/2018 03:50:01 PM,41.89400989,-87.75434351,"(41.894009885, -87.754343505)",11,22216,26,694,45,32,25,69
10225963,HY413378,09/07/2015 12:00:00 AM,007XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,TRUE,711,7,20,68,14,1172392,1865747,2015,09/17/2015 11:37:18 AM,41.78705159,-87.6434555,"(41.78705159, -87.643455502)",53,21559,66,113,4,11,17,135
10225964,HY413366,09/06/2015 10:30:00 PM,068XX S HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,726,7,17,67,14,1165198,1859333,2015,02/10/2018 03:50:01 PM,41.76960611,-87.67001408,"(41.769606111, -87.670014078)",17,22257,65,281,31,23,17,205
10225965,HY408184,09/03/2015 12:30:00 AM,050XX W ERIE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,FALSE,TRUE,1532,15,28,25,26,1142743,1903853,2015,02/10/2018 03:50:01 PM,41.89222131,-87.75121942,"(41.892221309, -87.751219421)",11,22216,26,694,45,32,25,81
10225966,HY413365,09/06/2015 11:30:00 PM,059XX S LAFLIN ST,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,713,7,16,67,08A,1167350,1865382,2015,02/10/2018 03:50:01 PM,41.78615952,-87.66195268,"(41.786159515, -87.661952684)",44,22257,65,277,2,23,17,266
10225967,HY413326,09/06/2015 08:47:00 PM,019XX W 73RD ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,735,7,17,67,04B,1164483,1856254,2015,02/10/2018 03:50:01 PM,41.76117201,-87.67272164,"(41.761172012, -87.672721637)",17,22257,65,433,31,23,17,7
10225968,HY413357,09/06/2015 11:13:00 PM,074XX S PERRY AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,731,7,6,69,08A,1176684,1855576,2015,02/10/2018 03:50:01 PM,41.75904568,-87.6280246,"(41.75904568, -87.628024599)",31,21559,67,494,32,11,17,210
10225970,HY413242,09/06/2015 09:19:00 PM,047XX W OHIO ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1111,11,28,25,08B,1144651,1903568,2015,02/10/2018 03:50:01 PM,41.8914035,-87.74421925,"(41.891403502, -87.744219251)",11,22216,26,695,23,32,16,68
10225972,HY413258,09/06/2015 09:40:00 PM,042XX W MONROE ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1115,11,28,26,08B,1148238,1899326,2015,02/10/2018 03:50:01 PM,41.87969465,-87.73115508,"(41.879694646, -87.731155083)",11,21572,27,717,23,30,16,100
10225973,HY413335,09/06/2015 11:10:00 PM,064XX S WOLCOTT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,726,7,15,67,26,1164792,1861919,2015,02/10/2018 03:50:01 PM,41.77671102,-87.67142934,"(41.776711023, -87.671429342)",44,22257,65,281,3,23,17,205
10225974,HY413172,09/06/2015 08:00:00 PM,009XX N KINGSBURY ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,OTHER,FALSE,FALSE,1822,18,27,8,24,1171921,1906423,2015,02/10/2018 03:50:01 PM,41.89868035,-87.64398538,"(41.898680349, -87.643985382)",41,14926,37,108,46,54,14,199
10225975,HY411194,09/05/2015 04:30:00 AM,022XX E 103RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,434,4,10,51,08B,1192874,1837123,2015,02/10/2018 03:50:01 PM,41.70802939,-87.56929028,"(41.708029389, -87.569290282)",47,21202,48,252,37,25,19,249
10225976,HY413278,09/06/2015 09:20:00 PM,088XX S ESCANABA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,423,4,10,46,04A,1196921,1846964,2015,02/10/2018 03:50:01 PM,41.73493446,-87.55414409,"(41.734934464, -87.554144094)",47,21202,42,509,47,25,19,238
10225977,HY413363,09/06/2015 11:20:00 PM,080XX S MARQUETTE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,422,4,7,46,08B,1195571,1852233,2015,02/10/2018 03:50:01 PM,41.74942646,-87.55891611,"(41.749426458, -87.558916107)",43,21202,42,244,37,25,19,234
11864222,JC476645,08/01/2019 06:00:00 AM,051XX W WEST END AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1532,15,28,25,26,1141880,1900492,2019,10/20/2019 03:56:02 PM,41.88301434,-87.75447216,"(41.883014338, -87.754472163)",11,22216,26,696,23,32,25,81
11641644,JC207234,03/31/2019 09:30:00 AM,005XX N ogden ave,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1215,12,1,24,6,,,2019,04/07/2019 04:05:59 PM,,,,,,,,,,,
10225978,HY413353,09/06/2015 10:22:00 PM,061XX W MONTROSE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1622,16,38,15,08A,1134809,1928614,2015,02/10/2018 03:50:01 PM,41.96031236,-87.77977104,"(41.960312361, -87.779771036)",25,22254,15,95,19,52,12,15
10225979,HY413331,09/06/2015 10:36:00 PM,012XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,131,1,2,33,08B,1176530,1894821,2015,02/10/2018 03:50:01 PM,41.86674094,-87.62740748,"(41.866740943, -87.627407483)",48,14913,34,330,9,35,22,94
10225980,HY434905,09/06/2015 08:49:00 PM,005XX S CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1522,15,29,25,18,1139141,1897027,2015,02/10/2018 03:50:01 PM,41.87355618,-87.76461436,"(41.873556181, -87.764614362)",52,22216,26,67,7,32,25,99
10225981,HY413333,09/06/2015 10:51:00 PM,044XX N KIMBALL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,1724,17,33,14,04A,1152918,1929399,2015,02/10/2018 03:50:01 PM,41.96212613,-87.71317211,"(41.962126133, -87.713172111)",2,21849,14,24,12,20,1,9
10225982,HY413396,09/06/2015 11:40:00 PM,049XX W AUGUSTA BLVD,143C,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,SIDEWALK,TRUE,FALSE,1531,15,37,25,15,1143344,1906200,2015,09/17/2015 11:37:18 AM,41.89865054,-87.74895347,"(41.898650538, -87.748953467)",4,4299,26,585,45,5,25,69
10225984,HY413380,09/06/2015 11:00:00 PM,002XX E 60TH ST,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,232,2,20,40,08B,1178754,1865281,2015,02/10/2018 03:50:01 PM,41.78563039,-87.62014325,"(41.785630392, -87.620143249)",53,22260,7,164,4,60,18,251
10225985,HY413412,09/06/2015 09:30:00 PM,024XX W FULLERTON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1431,14,1,22,6,1159558,1915877,2015,02/10/2018 03:50:01 PM,41.92488647,-87.68913314,"(41.924886465, -87.689133141)",24,22535,23,240,41,1,7,184
10225987,HY413394,09/06/2015 06:30:00 PM,031XX W WALTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1211,12,26,23,14,1155283,1906163,2015,02/10/2018 03:50:01 PM,41.89831748,-87.7051029,"(41.898317476, -87.705102899)",10,21560,24,150,49,4,15,64
10225988,HY413427,09/07/2015 12:00:00 AM,055XX W SCHUBERT AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,2514,25,30,19,14,1138883,1917400,2015,02/10/2018 03:50:01 PM,41.92946683,-87.76506614,"(41.929466833, -87.76506614)",27,22615,19,79,21,2,6,177
10225989,HY413425,09/06/2015 11:45:00 PM,040XX W CRYSTAL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2534,25,27,23,08B,1149194,1908031,2015,02/10/2018 03:50:01 PM,41.90356363,-87.72741904,"(41.903563633, -87.727419042)",41,4299,24,286,45,5,6,194
10225990,HY413372,09/06/2015 11:38:00 PM,071XX W MEDILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2512,25,36,25,14,1127831,1914716,2015,02/10/2018 03:50:01 PM,41.92229542,-87.80574055,"(41.922295417, -87.80574055)",39,4454,26,598,7,3,6,183
10225991,HY413401,09/06/2015 11:50:00 PM,015XX N CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,2531,25,29,25,14,1138714,1909700,2015,02/10/2018 03:50:01 PM,41.90834024,-87.76587441,"(41.90834024, -87.765874405)",4,4299,26,599,45,5,6,145
10225992,HY413328,09/06/2015 02:00:00 AM,008XX W 76TH ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,621,6,17,71,3,1172154,1854464,2015,02/10/2018 03:50:01 PM,41.75609493,-87.6446594,"(41.756094931, -87.644659401)",17,21554,70,572,31,59,20,229
10225993,HY413280,09/06/2015 01:45:00 PM,005XX N STATE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1834,18,42,8,5,1176282,1903709,2015,02/10/2018 03:50:01 PM,41.89113572,-87.62804978,"(41.891135724, -87.628049777)",22,21182,37,669,36,55,14,73
10225994,HY413371,09/06/2015 02:00:00 PM,045XX W WRIGHTWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2521,25,31,20,5,1145726,1917137,2015,02/10/2018 03:50:01 PM,41.92861793,-87.73992648,"(41.928617929, -87.739926481)",7,22615,21,439,17,2,6,176
10225995,HY413413,09/06/2015 11:16:00 PM,007XX E 132ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,TRUE,TRUE,533,5,9,54,08B,1183597,1818013,2015,02/10/2018 03:50:01 PM,41.65580977,-87.60385523,"(41.655809772, -87.603855228)",30,4460,51,10,43,47,10,221
10225997,HY413318,09/06/2015 09:12:00 PM,075XX W BELMONT AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,1631,16,36,17,04B,1125409,1920411,2015,02/10/2018 03:50:01 PM,41.93796378,-87.81451329,"(41.937963778, -87.814513287)",39,22254,17,458,7,51,6,179
10225998,HY413395,09/06/2015 02:00:00 PM,0000X E 102ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,511,5,9,49,14,1178550,1837026,2015,02/10/2018 03:50:01 PM,41.7081,-87.62174792,"(41.708099997, -87.621747919)",30,21861,45,570,43,19,10,250
10225999,HY413364,09/06/2015 10:21:00 PM,003XX W 111TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,522,5,34,49,14,1176017,1830985,2015,02/10/2018 03:50:01 PM,41.69157968,-87.63120421,"(41.691579678, -87.631204207)",45,21861,45,660,22,19,10,267
10226000,HY413397,09/06/2015 11:30:00 PM,009XX N RIDGEWAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,TRUE,1112,11,27,23,14,1151210,1906100,2015,02/10/2018 03:50:01 PM,41.89822547,-87.72006447,"(41.898225466, -87.72006447)",41,4299,24,456,46,5,16,66
10226002,HY413346,09/06/2015 08:30:00 PM,042XX W WILCOX ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1115,11,28,26,08B,1148174,1898999,2015,02/10/2018 03:50:01 PM,41.87879855,-87.73139851,"(41.878798552, -87.731398505)",11,21572,27,717,23,30,16,100
10226004,HY413410,09/07/2015 12:09:00 AM,062XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,825,8,15,66,18,1161443,1863213,2015,02/10/2018 03:50:01 PM,41.78033202,-87.68367086,"(41.780332016, -87.683670856)",44,22257,64,111,2,58,13,274
10226005,HY413345,09/06/2015 11:04:00 PM,009XX N RUSH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,TRUE,FALSE,1833,18,42,8,3,1176557,1906756,2015,02/10/2018 03:50:01 PM,41.89949064,-87.62694772,"(41.899490636, -87.626947718)",22,21182,37,104,36,6,14,71
